UWI,START_DATE,OIL,GAS,WATER
YP549,2018-01-01,35478,24279,1445
TF585,2018-01-01,19612,22196,42
AB402,2018-01-01,22967,19307,2317
DS780,2018-01-01,38554,35309,18
YP570,2018-01-01,29085,55969,47264
TR516,2018-01-01,34977,34223,0
DS150,2018-01-01,32263,20072,5705
CC643,2018-01-01,45865,30735,44740
YP373,2018-01-01,42063,26712,2040
AB365,2018-01-01,46075,48302,16142
AB344,2018-01-01,0,0,0
CC872,2018-01-01,19500,11733,84
DS639,2018-01-01,28096,22031,3107
DS739,2018-01-01,43238,28779,0
AB752,2018-01-01,33967,36270,5917
CC636,2018-01-01,32760,26297,16526
YP170,2018-01-01,29663,21253,97
ON120,2018-01-01,46771,25131,24
TF178,2018-01-01,23967,12461,3
DS496,2018-01-01,0,0,0
RK375,2018-01-01,38349,31667,2109
ON442,2018-01-01,22940,18290,2675
DS775,2018-01-01,44859,32456,0
AB141,2018-01-01,38692,25686,118
ON417,2018-01-01,15259,14136,12154
TR274,2018-01-01,37701,26657,17
YP655,2018-01-01,21923,18428,3068
TR117,2018-01-01,38472,30587,0
ON820,2018-01-01,33114,43158,39247
TF267,2018-01-01,0,0,0
TR707,2018-01-01,46780,31051,109
RK747,2018-01-01,0,0,0
CC627,2018-01-01,47600,26063,16467
ON575,2018-01-01,40461,28785,0
AB517,2018-01-01,0,0,0
TR843,2018-01-01,0,0,0
TF533,2018-01-01,35251,27611,37683
ON574,2018-01-01,37205,43148,0
YP203,2018-01-01,52659,49730,11081
BR430,2018-01-01,40188,22435,1381
YP549,2018-01-01,43298,27638,845
TR488,2018-01-01,38749,28939,104
AB559,2018-01-01,33296,46597,17216
CC142,2018-01-01,35360,34872,1017
TF566,2018-01-01,31717,25875,14605
BR554,2018-01-01,0,0,0
YP220,2018-01-01,40271,45078,33255
YP737,2018-01-01,32701,21043,9465
BR836,2018-01-01,41432,16397,3158
RK738,2018-01-01,24542,13364,7873
AB141,2018-01-01,18131,10573,0
YP355,2018-01-01,0,0,0
RK301,2018-01-01,34775,25274,4101
BR139,2018-01-01,11801,9549,2133
ON765,2018-01-01,33904,22158,1205
BR164,2018-01-01,6027,4527,1888
CC649,2018-01-01,0,0,0
DS201,2018-01-01,41265,21920,2689
DS263,2018-01-01,8801,10376,14068
CC653,2018-01-01,0,0,0
DS292,2018-01-01,50413,26603,3792
RK256,2018-01-01,62576,57566,0
CC142,2018-01-01,49369,32679,628
TR762,2018-01-01,47269,39444,40308
DS689,2018-01-01,28751,28473,43287
ON563,2018-01-01,0,0,0
YP203,2018-01-01,44763,44710,17350
TR548,2018-01-01,14028,10634,2385
AB421,2018-01-01,20164,20891,0
CC462,2018-01-01,0,0,0
TR387,2018-01-01,19899,15071,2031
RK171,2018-01-01,32117,43247,5599
AB856,2018-01-01,33679,25938,12326
ON316,2018-01-01,19548,13297,6387
CC464,2018-01-01,19066,33506,37589
RK789,2018-01-01,32914,23820,5956
DS441,2018-01-01,0,0,0
TR880,2018-01-01,39420,43682,0
ON848,2018-01-01,63839,45543,5426
AB759,2018-01-01,12052,18362,43077
YP467,2018-01-01,0,0,0
YP183,2018-01-01,37906,27760,0
TR129,2018-01-01,37657,26823,336
YP821,2018-01-01,0,0,0
BR223,2018-01-01,0,0,0
RK318,2018-01-01,0,0,0
TR808,2018-01-01,32927,28341,71
TF138,2018-01-01,40317,31340,1871
TR797,2018-01-01,0,0,0
RK301,2018-01-01,0,0,0
ON798,2018-01-01,39791,42440,19081
RK593,2018-01-01,38158,31347,4
YP174,2018-01-01,35653,23724,0
YP718,2018-01-01,33018,36694,3404
ON384,2018-01-01,39578,33814,0
TF770,2018-01-01,0,0,0
ON180,2018-01-01,32488,26709,3
BR497,2018-01-01,30820,16433,0
RK302,2018-01-01,42978,32603,489
ON266,2018-01-01,46264,25813,38
YP166,2018-01-01,0,0,0
TR455,2018-01-01,3813,2637,7
BR477,2018-01-01,30894,30712,2237
DS684,2018-01-01,0,0,0
CC627,2018-01-01,20260,27443,5522
TF740,2018-01-01,0,0,0
CC592,2018-01-01,43070,29317,401
DS186,2018-01-01,31285,25938,3538
ON893,2018-01-01,24351,44939,29434
YP714,2018-01-01,39631,39214,0
TR617,2018-01-01,25470,25120,0
TF614,2018-01-01,45300,25274,0
YP471,2018-01-01,32378,29660,118
AB661,2018-01-01,16905,15720,57497
TF445,2018-01-01,0,0,0
TF177,2018-01-01,13356,8013,8179
CC435,2018-01-01,37613,31419,2360
CC310,2018-01-01,26677,18197,13163
DS773,2018-01-01,26323,24421,1927
TR507,2018-01-01,20176,22739,41983
TF261,2018-01-01,44651,37316,0
TF695,2018-01-01,31052,24237,230
TR129,2018-01-01,29592,27054,564
ON663,2018-01-01,0,0,0
TF509,2018-01-01,24791,13894,1093
BR317,2018-01-01,39188,31156,630
TR811,2018-01-01,29067,28146,15732
RK596,2018-01-01,32935,14961,13479
DS641,2018-01-01,36479,34729,73
AB406,2018-01-01,38590,24950,10308
DS884,2018-01-01,27275,26307,83
DS367,2018-01-01,36992,27997,0
TR758,2018-01-01,42657,35242,37175
YP493,2018-01-01,49483,29063,77
ON506,2018-01-01,21225,17443,2465
AB295,2018-01-01,50964,34811,2385
YP109,2018-01-01,42215,24652,1274
AB424,2018-01-01,33642,24475,11610
CC374,2018-01-01,27007,27668,14020
DS730,2018-01-01,41349,25572,20
ON469,2018-01-01,31735,17746,9888
BR704,2018-01-01,0,0,0
TR729,2018-01-01,5860,5750,4123
CC649,2018-01-01,0,0,0
DS347,2018-01-01,40123,40980,461
ON397,2018-01-01,32286,24557,17501
TR701,2018-01-01,30678,36095,41730
TF277,2018-01-01,38052,24997,1264
CC565,2018-01-01,18053,14766,1116
BR297,2018-01-01,36856,35472,0
CC865,2018-02-01,38902,49442,27373
ON425,2018-02-01,45887,23022,49
ON804,2018-02-01,0,0,0
BR392,2018-02-01,69943,50526,5689
TF143,2018-02-01,41235,32170,15902
AB344,2018-02-01,0,0,0
ON602,2018-02-01,43084,31070,2034
AB436,2018-02-01,56886,40626,4
RK738,2018-02-01,22420,16794,7304
TF445,2018-02-01,0,0,0
TR584,2018-02-01,36395,22839,0
RK747,2018-02-01,0,0,0
AB141,2018-02-01,28890,23968,86
DS689,2018-02-01,21589,17273,31361
BR836,2018-02-01,22115,16243,2100
ON519,2018-02-01,37863,20925,0
TF138,2018-02-01,44705,25632,400
TR797,2018-02-01,0,0,0
AB424,2018-02-01,32712,25659,11381
YP109,2018-02-01,27582,25555,1029
DS684,2018-02-01,0,0,0
TR235,2018-02-01,33744,46685,4611
AB295,2018-02-01,16027,7358,868
BR159,2018-02-01,38087,24816,27971
CC435,2018-02-01,34654,29311,2447
AB460,2018-02-01,28676,26780,0
TR107,2018-02-01,0,0,0
YP203,2018-02-01,40686,51597,12057
YP183,2018-02-01,43274,31652,0
CC849,2018-02-01,13614,26922,26744
RK375,2018-02-01,32201,20411,2991
ON463,2018-02-01,0,0,0
CC310,2018-02-01,22320,17789,11135
BR151,2018-02-01,0,0,0
TR880,2018-02-01,29033,29922,0
TR762,2018-02-01,44777,36780,39056
DS378,2018-02-01,28240,15559,1337
RK350,2018-02-01,28874,37673,508
DS730,2018-02-01,31668,22391,194
TR444,2018-02-01,43621,34565,15680
RK854,2018-02-01,9749,17215,23665
TF261,2018-02-01,46023,41300,0
TF696,2018-02-01,17461,35277,18063
DS780,2018-02-01,28994,29776,246
AB141,2018-02-01,16442,10042,0
YP355,2018-02-01,0,0,0
TR811,2018-02-01,17944,17847,11258
DS234,2018-02-01,0,0,0
YP647,2018-02-01,30016,26229,2589
TF533,2018-02-01,33274,29124,46125
TR131,2018-02-01,26883,23315,67
TF740,2018-02-01,40480,32350,0
CC627,2018-02-01,25234,16811,5385
TF445,2018-02-01,21577,34901,26024
TR393,2018-02-01,37260,36121,650
AB625,2018-02-01,36726,43236,10659
AB323,2018-02-01,28531,25423,2082
ON798,2018-02-01,35127,60581,23008
ON727,2018-02-01,16464,23464,26510
ON469,2018-02-01,24797,13267,4954
ON180,2018-02-01,31310,18228,3
ON765,2018-02-01,26517,17740,1728
YP412,2018-02-01,14299,8763,1228
TR797,2018-02-01,0,0,0
DS292,2018-02-01,13373,11703,229
RK539,2018-02-01,41246,33304,4159
TF695,2018-02-01,30409,30361,546
TF149,2018-02-01,21900,13892,1121
TF614,2018-02-01,30996,18226,0
YP471,2018-02-01,31331,26288,0
YP229,2018-02-01,20831,20872,6075
TF410,2018-02-01,0,0,0
DS546,2018-02-01,45003,32514,2064
RK514,2018-02-01,0,0,0
ON316,2018-02-01,25867,14847,7833
ON848,2018-02-01,57884,36907,5091
AB365,2018-02-01,9670,7599,2795
TF262,2018-02-01,36156,28467,0
TR701,2018-02-01,19427,26995,27934
TF664,2018-02-01,30275,35993,3752
YP166,2018-02-01,0,0,0
TF509,2018-02-01,36137,19737,1423
YP468,2018-02-01,34421,23299,4586
DS150,2018-02-01,22523,17470,3577
TF178,2018-02-01,20704,14610,4
TF770,2018-02-01,0,0,0
RK157,2018-02-01,32789,19993,10
ON574,2018-02-01,38252,40763,0
AB735,2018-02-01,34775,27747,2421
AB590,2018-02-01,10152,11074,0
AB517,2018-02-01,0,0,0
BR477,2018-02-01,41007,24821,2135
YP260,2018-02-01,44192,34795,157
ON700,2018-02-01,46186,28165,135
ON563,2018-02-01,0,0,0
TR516,2018-02-01,30088,24930,0
TF177,2018-02-01,17313,12138,7458
TR707,2018-02-01,35007,30441,0
YP203,2018-02-01,44760,51259,12720
CC872,2018-02-01,0,0,0
RK301,2018-02-01,0,0,0
DS775,2018-02-01,43322,32643,0
DS201,2018-02-01,37424,20809,2288
YP549,2018-02-01,33478,21047,1443
TR476,2018-02-01,41029,32767,0
TR376,2018-02-01,26856,23256,0
TF149,2018-02-01,37879,28200,0
TF454,2018-02-01,32783,33314,965
CC627,2018-02-01,32934,21794,11779
YP630,2018-02-01,44743,24747,0
BR704,2018-02-01,0,0,0
TR129,2018-02-01,33921,27479,350
BR772,2018-02-01,32035,36767,0
ON829,2018-02-01,0,0,0
YP170,2018-02-01,25649,18245,0
AB559,2018-02-01,28499,40120,18471
CC592,2018-02-01,33780,24886,172
DS441,2018-02-01,0,0,0
TR665,2018-02-01,46946,26293,9227
TR758,2018-02-01,21046,16903,18838
DS105,2018-02-01,14431,17921,7917
AB590,2018-02-01,35079,28020,2273
TF277,2018-02-01,31230,20791,1162
RK171,2018-02-01,31622,25546,5507
BR832,2018-02-01,10571,8935,2862
BR223,2018-02-01,0,0,0
YP220,2018-02-01,30146,31518,36178
YP737,2018-02-01,36634,25612,8776
ON571,2018-02-01,36681,31313,216
BR317,2018-02-01,41327,29731,815
CC891,2018-02-01,25981,35018,29380
RK361,2018-02-01,13376,32029,31068
BR835,2018-02-01,28860,24697,413
TR488,2018-02-01,35943,31692,102
TR197,2018-02-01,33257,27914,3333
TF850,2018-02-01,24980,19733,0
ON120,2018-02-01,41689,29050,302
CC374,2018-02-01,21852,21865,10370
BR763,2018-02-01,45610,27892,9489
YP174,2018-02-01,34548,22797,0
AB348,2018-02-01,37245,22678,2014
RK302,2018-02-01,24988,28689,3084
TF267,2018-02-01,31731,28959,1360
TR753,2018-02-01,27116,27528,6012
DS582,2018-02-01,27163,43767,33821
TR512,2018-02-01,31422,24706,4
DS739,2018-02-01,35780,25738,0
TR418,2018-02-01,0,0,0
BR430,2018-02-01,0,0,0
DS773,2018-02-01,15627,18665,1752
RK104,2018-02-01,21294,20789,0
TR274,2018-02-01,39428,23278,89
ON236,2018-02-01,0,0,0
TR455,2018-02-01,27613,14502,134
DS641,2018-02-01,40788,33361,67
ON663,2018-02-01,32455,24514,0
BR817,2018-02-01,30794,30267,906
TF611,2018-02-01,3,2,2
DS884,2018-02-01,35552,41372,0
YP718,2018-02-01,36147,32417,4330
BR440,2018-02-01,44541,38343,3237
CC643,2018-02-01,36540,31092,39866
ON333,2018-02-01,0,0,0
TF339,2018-02-01,17989,18406,3470
YP493,2018-02-01,41662,23946,48
AB661,2018-02-01,18227,17323,48790
CC154,2018-02-01,36025,36388,48591
DS441,2018-02-01,0,0,0
TR117,2018-02-01,33763,35049,0
TR729,2018-02-01,5816,4965,2747
AB513,2018-02-01,21436,12858,19600
YP373,2018-02-01,26738,27206,0
YP785,2018-02-01,0,0,0
RK103,2018-02-01,37942,30006,0
TR855,2018-02-01,11979,12994,10191
RK596,2018-02-01,24092,15088,11278
DS377,2018-02-01,40636,20406,14948
AB385,2018-02-01,55716,57096,3005
TR729,2018-02-01,0,0,0
RK450,2018-02-01,0,0,0
TR791,2018-02-01,0,0,0
RK153,2018-02-01,27411,19556,0
AB295,2018-02-01,56808,36758,3154
TR617,2018-02-01,45908,27667,0
AB320,2018-02-01,42600,27455,1248
ON384,2018-02-01,25598,26799,0
TR235,2018-02-01,40699,44344,6397
CC636,2018-02-01,37139,45109,18456
TF642,2018-02-01,39234,40473,23378
DS607,2018-02-01,0,0,0
DS347,2018-02-01,46069,28877,286
ON893,2018-02-01,20036,23117,18128
DS428,2018-02-01,37372,26474,2706
DS773,2018-02-01,18322,17893,1501
ON829,2018-02-01,0,0,0
CC464,2018-02-01,10389,18625,29568
ON788,2018-02-01,35866,20277,459
DS639,2018-02-01,30146,19632,3067
ON506,2018-02-01,21069,16086,1768
BR433,2018-02-01,21348,18543,1227
AB421,2018-02-01,27596,29413,0
CC252,2018-02-01,15935,16924,14971
DS531,2018-02-01,63163,48216,0
RK256,2018-02-01,50536,52715,0
CC565,2018-02-01,32663,18013,7106
TR707,2018-02-01,26605,19769,103
ON575,2018-02-01,33091,34768,0
DS558,2018-02-01,0,0,0
RK453,2018-02-01,1765,1390,270
DS780,2018-02-01,20280,20964,0
ON804,2018-02-01,0,0,0
YP655,2018-02-01,0,0,0
CC669,2018-02-01,0,0,0
CC462,2018-02-01,0,0,0
RK593,2018-02-01,35003,38013,4
RK794,2018-02-01,11620,11555,11327
YP549,2018-02-01,38811,22044,637
AB540,2018-02-01,0,0,0
BR606,2018-02-01,40628,28526,1416
ON397,2018-02-01,27719,35218,14295
TR400,2018-02-01,25534,39489,9283
TR129,2018-02-01,33049,28637,373
ON442,2018-02-01,19821,16131,1787
TF267,2018-02-01,0,0,0
AB402,2018-02-01,20533,12641,936
CC142,2018-02-01,40192,31985,679
BR430,2018-02-01,30750,25575,1379
CC653,2018-02-01,0,0,0
AB388,2018-02-01,18111,14353,13985
DS887,2018-02-01,17865,23996,174
RK301,2018-02-01,23236,17734,2314
RK789,2018-02-01,25984,21459,4473
TF585,2018-02-01,26610,19231,107
BR264,2018-02-01,0,0,0
TR543,2018-02-01,43291,29514,312
ON506,2018-02-01,0,0,0
RK318,2018-02-01,0,0,0
ON120,2018-02-01,40070,29116,1335
AB759,2018-02-01,14202,20258,42941
AB499,2018-02-01,28903,19333,242
RK279,2018-02-01,0,0,0
TR387,2018-02-01,18949,14650,1897
TR808,2018-02-01,36406,17698,383
TR507,2018-02-01,23194,20442,29472
AB406,2018-02-01,25306,18390,6835
ON463,2018-02-01,29665,21961,2409
CC479,2018-02-01,0,0,0
TF770,2018-02-01,35036,30687,37
TR548,2018-02-01,10950,10080,2055
TF740,2018-02-01,0,0,0
AB560,2018-02-01,24353,20722,869
YP467,2018-02-01,0,0,0
BR164,2018-02-01,70663,41838,17630
DS263,2018-02-01,23239,50015,34615
DS720,2018-02-01,43783,42005,22027
RK864,2018-02-01,40999,30083,0
TR662,2018-02-01,34862,22087,1789
DS186,2018-02-01,24513,23365,2692
DS652,2018-02-01,19835,30812,13393
ON176,2018-02-01,33163,13618,467
CC766,2018-02-01,24020,25138,33062
ON820,2018-02-01,26483,30403,26433
BR554,2018-02-01,0,0,0
ON198,2018-02-01,29420,21180,1090
ON674,2018-02-01,44433,30242,205
TR658,2018-02-01,37310,25424,1282
AB752,2018-02-01,37683,34225,5607
RK128,2018-02-01,30582,31470,35578
CC482,2018-02-01,50347,43891,29509
RK134,2018-02-01,33849,34234,0
BR297,2018-02-01,31188,35516,0
BR264,2018-02-01,0,0,0
CC649,2018-02-01,0,0,0
AB824,2018-02-01,0,0,0
ON788,2018-02-01,0,0,0
YP805,2018-02-01,32662,22914,0
CC142,2018-02-01,36832,39064,760
AB540,2018-02-01,0,0,0
YP570,2018-02-01,24005,43198,35988
AB856,2018-02-01,38261,27049,7743
YP166,2018-02-01,14248,10194,5324
TF140,2018-02-01,28701,18022,1085
YP768,2018-02-01,14181,14195,994
TF767,2018-02-01,16854,14443,1192
CC565,2018-02-01,11818,10188,833
ON333,2018-02-01,0,0,0
DS161,2018-02-01,31362,19297,0
RK302,2018-02-01,46795,40794,1039
AB879,2018-02-01,8969,9354,0
TR331,2018-02-01,19887,20700,229
BR139,2018-02-01,15288,7079,2689
RK578,2018-02-01,41833,33535,0
TF846,2018-02-01,23413,20691,9721
ON663,2018-02-01,0,0,0
BR254,2018-02-01,27792,24331,0
AB517,2018-02-01,0,0,0
DS684,2018-02-01,32328,32286,81
DS496,2018-02-01,0,0,0
TF277,2018-02-01,32450,24035,4690
YP490,2018-02-01,33043,34919,45
DS287,2018-02-01,37574,22911,7044
ON848,2018-02-01,16890,13143,2423
RK104,2018-02-01,29787,27353,1383
CC462,2018-02-01,0,0,0
YP673,2018-02-01,40408,26536,0
BR497,2018-02-01,26108,15908,31
CC398,2018-02-01,5150,4853,6610
DS367,2018-02-01,31912,28365,105
ON266,2018-02-01,39009,28567,63
TF407,2018-02-01,30675,26997,990
YP714,2018-02-01,28994,21034,0
AB257,2018-02-01,20939,18356,40275
TF566,2018-02-01,46459,39420,32764
CC649,2018-02-01,0,0,0
TR843,2018-02-01,0,0,0
YP655,2018-02-01,20134,11529,3530
BR763,2018-02-01,0,0,0
AB427,2018-02-01,37810,27945,0
ON417,2018-02-01,16340,15185,9009
RK450,2018-02-01,0,0,0
ON308,2018-02-01,0,0,0
YP552,2018-02-01,41161,27206,279
ON848,2018-03-01,53720,33901,4027
AB752,2018-03-01,36926,26673,4777
ON236,2018-03-01,0,0,0
ON176,2018-03-01,27129,31488,317
BR430,2018-03-01,0,0,0
DS780,2018-03-01,24870,22334,0
CC669,2018-03-01,0,0,0
TF177,2018-03-01,9784,6783,5719
ON417,2018-03-01,10948,8261,7081
TR762,2018-03-01,18646,13067,22622
CC479,2018-03-01,0,0,0
RK302,2018-03-01,35658,27776,3951
AB824,2018-03-01,0,0,0
CC649,2018-03-01,0,0,0
CC464,2018-03-01,10126,13321,26928
YP490,2018-03-01,40674,23496,0
TF509,2018-03-01,36667,20980,1150
AB499,2018-03-01,18800,17851,2
TR516,2018-03-01,41499,37215,0
TR701,2018-03-01,7155,6692,10826
TR811,2018-03-01,24115,17703,12785
TR274,2018-03-01,31372,16282,69
BR297,2018-03-01,39701,42196,0
TF770,2018-03-01,42454,40975,349
DS201,2018-03-01,44392,23835,301
RK747,2018-03-01,0,0,0
CC310,2018-03-01,17997,16254,9760
ON397,2018-03-01,22908,22432,16059
DS367,2018-03-01,40787,25288,0
YP412,2018-03-01,11664,7118,1410
TR548,2018-03-01,13150,9181,2693
TR707,2018-03-01,40754,26236,0
CC592,2018-03-01,46548,25097,205
CC636,2018-03-01,21200,24693,13236
DS558,2018-03-01,0,0,0
BR159,2018-03-01,24205,18481,25276
DS730,2018-03-01,39680,20642,219
ON316,2018-03-01,18255,18913,8129
DS546,2018-03-01,34712,28964,1178
ON384,2018-03-01,28288,21310,0
TF740,2018-03-01,0,0,0
ON463,2018-03-01,0,0,0
RK514,2018-03-01,0,0,0
CC891,2018-03-01,12399,18585,18489
ON804,2018-03-01,0,0,0
AB513,2018-03-01,16000,7728,15367
AB424,2018-03-01,14593,8951,4302
TF149,2018-03-01,49066,32717,0
TF770,2018-03-01,0,0,0
RK318,2018-03-01,0,0,0
YP166,2018-03-01,0,0,0
TR376,2018-03-01,21290,19460,56
TF533,2018-03-01,27129,22928,30158
BR317,2018-03-01,24801,19949,617
DS884,2018-03-01,39328,38157,0
RK453,2018-03-01,9824,8320,1148
CC435,2018-03-01,43258,31845,2404
ON700,2018-03-01,26788,19244,78
RK171,2018-03-01,27980,22554,4071
RK301,2018-03-01,25188,25933,2326
TR662,2018-03-01,32922,24683,3321
YP552,2018-03-01,26152,26214,251
DS531,2018-03-01,52202,42037,0
TF140,2018-03-01,17730,15567,639
TR729,2018-03-01,4843,2659,3318
YP718,2018-03-01,31913,32371,5491
TR129,2018-03-01,32161,24902,322
RK450,2018-03-01,0,0,0
AB625,2018-03-01,45102,32113,9362
YP630,2018-03-01,46051,28578,0
DS105,2018-03-01,18268,17116,9303
DS739,2018-03-01,36216,20736,129
TR584,2018-03-01,35660,20724,7
AB560,2018-03-01,24463,19846,1371
AB421,2018-03-01,18415,20403,0
DS263,2018-03-01,17105,38616,41307
CC872,2018-03-01,0,0,0
TF696,2018-03-01,16154,20625,23208
YP714,2018-03-01,15580,17273,0
CC565,2018-03-01,29120,24927,8666
BR139,2018-03-01,15075,8315,2790
YP203,2018-03-01,43898,36254,10497
DS641,2018-03-01,42669,30501,55
TR729,2018-03-01,0,0,0
TR117,2018-03-01,41258,32278,279
DS377,2018-03-01,45906,20903,14453
TR880,2018-03-01,23172,29894,0
RK350,2018-03-01,30018,24825,647
CC374,2018-03-01,24676,19312,12505
DS441,2018-03-01,0,0,0
DS234,2018-03-01,0,0,0
BR704,2018-03-01,0,0,0
YP109,2018-03-01,31414,24660,1198
TR331,2018-03-01,15945,14119,445
AB388,2018-03-01,2882,2548,3380
TR658,2018-03-01,28005,25068,1148
TF585,2018-03-01,21890,20024,60
RK134,2018-03-01,8542,7532,0
RK361,2018-03-01,4388,7924,10138
TR387,2018-03-01,14532,14582,1459
ON463,2018-03-01,34729,28739,4023
ON829,2018-03-01,0,0,0
TF267,2018-03-01,20299,22690,1527
TR617,2018-03-01,46313,39639,0
AB385,2018-03-01,46896,40485,1987
DS186,2018-03-01,12512,12527,1850
CC627,2018-03-01,31615,23532,13846
TR753,2018-03-01,32861,26244,6017
TF407,2018-03-01,41180,42612,1729
CC865,2018-03-01,25219,17095,26857
ON765,2018-03-01,25268,18554,1360
CC482,2018-03-01,27878,29361,19368
YP549,2018-03-01,22112,18198,310
YP229,2018-03-01,19279,16890,4308
TR791,2018-03-01,0,0,0
YP260,2018-03-01,38268,35770,210
YP526,2018-03-01,34518,27262,326
CC154,2018-03-01,20154,35316,34538
ON308,2018-03-01,0,0,0
ON563,2018-03-01,0,0,0
TR758,2018-03-01,22250,18624,19174
TF138,2018-03-01,42006,40973,437
RK596,2018-03-01,26331,25042,9665
CC649,2018-03-01,0,0,0
YP805,2018-03-01,30302,26941,0
BR151,2018-03-01,0,0,0
YP355,2018-03-01,6560,4832,901
DS684,2018-03-01,0,0,0
DS428,2018-03-01,34578,22546,3047
TF339,2018-03-01,20080,17719,3703
RK864,2018-03-01,40032,29378,0
DS773,2018-03-01,15414,17903,3720
ON266,2018-03-01,24956,18120,4
TF267,2018-03-01,0,0,0
DS684,2018-03-01,38598,34879,83
DS347,2018-03-01,37850,25005,41
RK854,2018-03-01,8045,14227,26709
ON519,2018-03-01,42503,26489,0
RK103,2018-03-01,31262,32497,0
YP174,2018-03-01,20641,19533,0
TR707,2018-03-01,33094,28522,88
DS773,2018-03-01,15426,19490,1768
AB879,2018-03-01,10149,12149,0
AB141,2018-03-01,36030,23265,0
DS639,2018-03-01,26297,18213,3258
YP170,2018-03-01,25105,18619,0
RK593,2018-03-01,36242,26439,33
BR430,2018-03-01,24426,17248,1408
TR476,2018-03-01,51224,29736,0
TR512,2018-03-01,24096,18815,3
TR131,2018-03-01,24550,26486,258
YP655,2018-03-01,0,0,0
RK104,2018-03-01,33639,28316,1536
YP673,2018-03-01,29162,28315,0
RK375,2018-03-01,26996,19668,1176
DS161,2018-03-01,36336,21827,0
TR808,2018-03-01,37656,21560,10
ON674,2018-03-01,37861,24807,430
ON425,2018-03-01,40923,28397,34
TR665,2018-03-01,33997,37652,11341
BR606,2018-03-01,42125,38975,1612
ON893,2018-03-01,4684,5216,4421
TR488,2018-03-01,31283,25307,0
BR835,2018-03-01,15554,15662,297
TF149,2018-03-01,22830,15925,1118
YP549,2018-03-01,20769,21940,2006
AB759,2018-03-01,9721,18582,50721
YP570,2018-03-01,25199,44605,22770
RK450,2018-03-01,0,0,0
TR393,2018-03-01,35777,25281,530
ON804,2018-03-01,0,0,0
RK738,2018-03-01,18561,12632,6731
RK302,2018-03-01,31290,28345,941
YP166,2018-03-01,11069,9739,3513
TF277,2018-03-01,27786,15152,3800
ON333,2018-03-01,0,0,0
ON571,2018-03-01,44778,41714,0
ON602,2018-03-01,41153,33085,3596
TF740,2018-03-01,31803,20976,0
AB295,2018-03-01,12339,6117,1229
ON198,2018-03-01,20431,13378,979
ON663,2018-03-01,0,0,0
ON506,2018-03-01,16424,14581,1654
TR444,2018-03-01,27736,27826,14407
BR763,2018-03-01,30100,26944,8590
RK256,2018-03-01,52031,46091,0
ON333,2018-03-01,0,0,0
DS441,2018-03-01,0,0,0
DS496,2018-03-01,12034,7605,1122
AB460,2018-03-01,24714,22833,0
YP647,2018-03-01,24840,22336,1716
TF642,2018-03-01,32184,33850,23623
CC462,2018-03-01,0,0,0
AB540,2018-03-01,0,0,0
RK104,2018-03-01,17638,17258,51
AB661,2018-03-01,10980,14318,29156
ON798,2018-03-01,23042,36150,20320
ON829,2018-03-01,0,0,0
DS378,2018-03-01,25849,21249,1574
DS620,2018-03-01,32425,19163,244
CC653,2018-03-01,0,0,0
TR507,2018-03-01,22804,19496,31001
ON148,2018-03-01,23724,15431,0
RK153,2018-03-01,18735,26978,0
BR836,2018-03-01,23557,15931,0
DS689,2018-03-01,5269,6169,11602
TF566,2018-03-01,10457,7322,6932
TR855,2018-03-01,26981,30920,25360
TF611,2018-03-01,9713,6169,3917
YP220,2018-03-01,17139,21205,14434
DS525,2018-03-01,27449,15578,79
BR440,2018-03-01,25997,19983,2128
CC627,2018-03-01,12830,12648,3845
TF410,2018-03-01,0,0,0
CC252,2018-03-01,3273,2476,2676
RK789,2018-03-01,32573,20089,6821
BR164,2018-03-01,45628,42857,14071
TF767,2018-03-01,21920,14783,759
YP471,2018-03-01,40589,27870,331
ON442,2018-03-01,13752,9019,1022
AB363,2018-03-01,4479,3457,0
TF850,2018-03-01,26705,18488,0
TF445,2018-03-01,16929,28284,23736
AB590,2018-03-01,9354,14302,0
BR832,2018-03-01,13517,9172,3340
TR843,2018-03-01,0,0,0
AB517,2018-03-01,0,0,0
AB735,2018-03-01,24710,30590,1987
DS287,2018-03-01,33968,17639,5385
ON469,2018-03-01,32696,23713,17765
TF445,2018-03-01,0,0,0
TF454,2018-03-01,24819,27437,760
TF846,2018-03-01,24922,15890,9237
CC565,2018-03-01,13744,11807,941
YP467,2018-03-01,0,0,0
RK301,2018-03-01,0,0,0
DS720,2018-03-01,33822,31439,12973
TF262,2018-03-01,49542,30383,318
ON574,2018-03-01,26544,24566,0
TF143,2018-03-01,30744,31777,12760
AB348,2018-03-01,31275,16728,1875
ON848,2018-03-01,0,0,0
TR418,2018-03-01,0,0,0
YP468,2018-03-01,13740,10058,2310
TR400,2018-03-01,24042,28009,7313
CC142,2018-03-01,44007,35364,712
BR264,2018-03-01,0,0,0
AB323,2018-03-01,29024,31687,1620
DS887,2018-03-01,15940,22160,262
DS292,2018-03-01,44419,23807,0
AB402,2018-03-01,21052,17715,1076
ON120,2018-03-01,33048,22721,649
DS607,2018-03-01,0,0,0
TR129,2018-03-01,40029,24917,490
BR554,2018-03-01,0,0,0
DS780,2018-03-01,38197,40141,0
YP655,2018-03-01,14127,10837,3254
BR477,2018-03-01,24267,19245,1569
BR254,2018-03-01,28274,19576,0
AB406,2018-03-01,34698,26295,10045
TF277,2018-03-01,22825,13318,709
