UWI,START_DATE,OIL,GAS,WATER
TF740,1976-03-01,530825,527170,0
DS698,1976-03-01,233410,198900,0
TF740,1976-03-01,467203,347000,0
CC482,1976-03-01,182448,118900,0
TF267,1976-03-01,660252,483920,0
AB494,1976-03-01,406960,265200,0
CC636,1976-03-01,735132,606060,0
YP570,1976-03-01,184128,143640,0
DS652,1976-03-01,696418,479640,0
TF335,1976-03-01,53200,44690,0
BR819,1976-03-01,460168,484330,0
AB257,1976-03-01,693263,526080,0
CC782,1976-03-01,309095,192000,0
RK345,1976-03-01,413798,427140,0
BR312,1976-03-01,298803,216000,0
DS698,1976-04-01,251596,202400,0
DS698,1976-04-01,329513,231400,0
TF359,1976-04-01,553547,549450,0
YP676,1976-04-01,327828,292100,0
AB257,1976-04-01,449536,284690,0
AB742,1976-04-01,763159,613800,0
DS241,1976-04-01,373193,365750,0
TF695,1976-04-01,432675,435310,0
TF740,1976-04-01,452923,291200,0
TF695,1976-04-01,415834,287640,0
CC636,1976-04-01,715591,627600,0
TF335,1976-04-01,410597,513880,0
TF267,1976-04-01,680046,465930,0
ON397,1976-04-01,512862,460980,0
TR758,1976-04-01,406564,320100,0
BR710,1976-04-01,436113,347760,0
CC782,1976-04-01,288604,246100,0
YP570,1976-04-01,168322,107070,0
BR704,1976-04-01,49716,35520,0
TF740,1976-04-01,464585,442890,0
CC504,1976-04-01,126126,89880,0
ON394,1976-04-01,383605,359640,0
CC482,1976-04-01,193158,166000,0
CC782,1976-04-01,609035,396050,0
BR819,1976-04-01,522985,328520,0
YP181,1976-04-01,149272,93790,0
TF267,1976-04-01,220863,212100,0
AB494,1976-04-01,510229,608300,0
RK403,1976-04-01,170320,168000,0
BR312,1976-04-01,201824,232170,0
RK345,1976-04-01,540496,456000,0
DS652,1976-04-01,496200,581910,0
TR791,1976-04-01,258580,248460,0
CC482,1976-05-01,254167,250700,0
DS698,1976-05-01,307943,281200,0
CC636,1976-05-01,549551,476440,0
TF335,1976-05-01,430978,354240,0
ON394,1976-05-01,469554,347900,0
AB257,1976-05-01,544837,654900,0
BR819,1976-05-01,544919,341960,0
TF695,1976-05-01,350501,289800,0
ON397,1976-05-01,49891,44720,0
DS698,1976-05-01,259151,172660,0
TR791,1976-05-01,208942,191400,0
TF740,1976-05-01,493742,440040,0
DS652,1976-05-01,522191,436590,0
TF740,1976-05-01,584531,486180,0
AB742,1976-05-01,386219,390600,0
CC504,1976-05-01,98880,92000,0
BR710,1976-05-01,511905,409450,0
DS241,1976-05-01,148038,105450,0
YP676,1976-05-01,340580,263760,0
CC782,1976-05-01,432696,491400,0
YP570,1976-05-01,348021,281220,0
TF695,1976-05-01,302900,223200,0
AB494,1976-05-01,746217,466650,0
CC782,1976-05-01,332390,232400,0
TR758,1976-05-01,453968,477600,0
TF267,1976-05-01,365978,338990,0
TF267,1976-05-01,627052,493920,0
TF359,1976-05-01,627944,520200,0
YP181,1976-05-01,221937,242550,0
RK345,1976-05-01,587244,515100,0
ON369,1976-05-01,78557,74820,0
BR312,1976-05-01,183281,175200,0
RK403,1976-05-01,383128,324300,0
TF740,1976-06-01,295316,294980,0
CC636,1976-06-01,566524,453900,0
TR791,1976-06-01,208644,197640,0
DS698,1976-06-01,533589,475730,0
TF359,1976-06-01,497026,325600,0
TF267,1976-06-01,314896,288000,0
RK403,1976-06-01,292439,361530,0
TF267,1976-06-01,471040,505440,0
YP676,1976-06-01,297976,265550,0
RK345,1976-06-01,413071,403520,0
DS652,1976-06-01,521875,468060,0
DS698,1976-06-01,339914,331360,0
ON394,1976-06-01,268309,264000,0
CC782,1976-06-01,500015,391980,0
TF695,1976-06-01,420951,396720,0
CC482,1976-06-01,229291,166460,0
YP570,1976-06-01,193972,202000,0
ON397,1976-06-01,529678,407640,0
TF335,1976-06-01,526637,383040,0
CC782,1976-06-01,229779,196710,0
TR758,1976-06-01,443496,334400,0
AB494,1976-06-01,482657,554600,0
AB257,1976-06-01,455471,378510,0
BR710,1976-06-01,370774,324900,0
TF695,1976-06-01,317563,202520,0
ON369,1976-06-01,180449,137950,0
BR819,1976-06-01,409982,289710,0
YP181,1976-06-01,199546,228960,0
DS241,1976-06-01,532988,386100,0
AB742,1976-06-01,633467,466200,0
TF740,1976-06-01,484974,413100,0
ON394,1976-07-01,419922,335580,0
RK403,1976-07-01,337641,301670,0
TF267,1976-07-01,298171,251910,0
AB257,1976-07-01,336445,328830,0
TF740,1976-07-01,447647,302940,0
ON369,1976-07-01,138814,113520,0
DS652,1976-07-01,292485,229270,0
YP570,1976-07-01,83647,85470,0
TF267,1976-07-01,637925,458640,0
DS241,1976-07-01,578820,418300,0
TR758,1976-07-01,511914,471450,0
TF335,1976-07-01,504543,352470,0
DS698,1976-07-01,425067,314940,0
TR791,1976-07-01,297544,277240,0
AB742,1976-07-01,622553,545570,0
RK345,1976-07-01,485825,335380,0
YP181,1976-07-01,372366,385350,0
AB494,1976-07-01,635445,450120,0
BR710,1976-07-01,303583,220920,0
CC782,1976-07-01,250192,174150,0
TF740,1976-07-01,321887,322490,0
ON397,1976-07-01,603311,366120,0
TF695,1976-07-01,486589,328000,0
BR819,1976-07-01,363134,311850,0
YP676,1976-07-01,277821,288860,0
TF695,1976-07-01,365208,240550,0
CC782,1976-07-01,566124,387150,0
CC636,1976-07-01,520007,533520,0
CC482,1976-07-01,358221,396900,0
TF359,1976-07-01,466193,507370,0
BR312,1976-07-01,34355,42920,0
DS698,1976-07-01,503639,433440,0
BR710,1976-08-01,385488,407100,0
TF740,1976-08-01,364871,257530,0
DS652,1976-08-01,680567,685560,0
RK345,1976-08-01,148877,140760,0
YP570,1976-08-01,266783,236220,0
TF335,1976-08-01,495768,371250,0
AB257,1976-08-01,405602,303180,0
YP676,1976-08-01,460202,369570,0
ON394,1976-08-01,426758,437340,0
TF267,1976-08-01,345113,330000,0
TF695,1976-08-01,254317,302080,0
TR758,1976-08-01,404248,341820,0
TF359,1976-08-01,103800,115560,0
TR791,1976-08-01,241311,162680,0
TF695,1976-08-01,479568,394160,0
ON397,1976-08-01,599102,427680,0
CC782,1976-08-01,260063,295000,0
RK403,1976-08-01,251625,267240,0
BR819,1976-08-01,358086,334020,0
CC482,1976-08-01,471101,359200,0
DS698,1976-08-01,197409,179220,0
ON369,1976-08-01,184456,165760,0
AB742,1976-08-01,572406,607360,0
AB494,1976-08-01,684116,576730,0
TF740,1976-08-01,265695,197400,0
DS698,1976-08-01,162662,157440,0
YP181,1976-08-01,439303,413600,0
CC636,1976-08-01,263478,202910,0
CC782,1976-08-01,357229,347990,0
DS241,1976-08-01,586876,448560,0
TF267,1976-08-01,426441,468000,0
BR312,1976-08-01,188024,168000,0
ON397,1976-08-01,126957,106820,0
BR312,1976-09-01,283175,207580,0
TF359,1976-09-01,114913,98040,0
TF695,1976-09-01,349011,328860,0
DS698,1976-09-01,211984,227910,0
ON369,1976-09-01,89499,82560,0
TR758,1976-09-01,365358,280500,0
DS241,1976-09-01,598248,534240,0
ON397,1976-09-01,401835,348480,0
TF267,1976-09-01,476397,547520,0
TF359,1976-09-01,558645,418880,0
CC636,1976-09-01,197660,167440,0
CC482,1976-09-01,321669,238620,0
YP570,1976-09-01,484151,438440,0
TF335,1976-09-01,256089,251940,0
BR819,1976-09-01,515785,348530,0
AB257,1976-09-01,386251,292740,0
AB742,1976-09-01,856723,632260,0
TF695,1976-09-01,336289,254540,0
DS698,1976-09-01,132725,123420,0
YP676,1976-09-01,494077,419190,0
RK403,1976-09-01,238707,247860,0
TR791,1976-09-01,113604,85850,0
ON397,1976-09-01,261836,174400,0
BR710,1976-09-01,318672,276450,0
RK345,1976-09-01,422467,445760,0
CC782,1976-09-01,406927,374100,0
CC782,1976-09-01,247295,247520,0
AB494,1976-09-01,518720,457800,0
YP181,1976-09-01,408746,381900,0
ON394,1976-09-01,464491,331200,0
TF267,1976-09-01,310304,299980,0
DS652,1976-09-01,634803,446310,0
RK403,1976-10-01,264754,246170,0
BR312,1976-10-01,292321,258000,0
ON397,1976-10-01,512953,499500,0
DS652,1976-10-01,706585,551250,0
TR791,1976-10-01,234409,236470,0
TF335,1976-10-01,414587,388850,0
TF267,1976-10-01,554264,432900,0
CC782,1976-10-01,456450,486850,0
TF143,1976-10-01,51952,56560,0
BR710,1976-10-01,2322,1120,0
DS241,1976-10-01,345681,266640,0
BR819,1976-10-01,373579,288000,0
TF359,1976-10-01,322505,223250,0
BR710,1976-10-01,542880,396000,0
AB742,1976-10-01,377292,363120,0
TR758,1976-10-01,455810,411040,0
ON394,1976-10-01,371646,396630,0
AB257,1976-10-01,390346,315400,0
RK153,1976-10-01,47942,53000,0
YP181,1976-10-01,529659,383800,0
ON369,1976-10-01,124374,99000,0
AB494,1976-10-01,512766,409840,0
YP676,1976-10-01,588941,450300,0
CC636,1976-10-01,36181,41040,0
TF695,1976-10-01,372543,378230,0
TF695,1976-10-01,275978,228650,0
TF740,1976-10-01,337868,349280,0
YP570,1976-10-01,324522,284400,0
DS698,1976-10-01,141707,97110,0
ON397,1976-10-01,252732,277200,0
CC482,1976-10-01,432538,362700,0
RK345,1976-10-01,428447,450080,0
DS698,1976-10-01,220164,186300,0
TF740,1976-10-01,44914,39960,0
TF267,1976-10-01,284520,210820,0
TF359,1976-10-01,510883,457000,0
CC782,1976-10-01,290053,280130,0
BR710,1976-11-01,532023,331290,0
TF267,1976-11-01,253686,254880,0
CC782,1976-11-01,282797,259700,0
TR758,1976-11-01,383885,395280,0
TF335,1976-11-01,81784,92400,0
YP181,1976-11-01,255061,317420,0
RK403,1976-11-01,314276,265550,0
CC482,1976-11-01,401849,452520,0
ON397,1976-11-01,297929,300000,0
YP570,1976-11-01,245216,290360,0
TF267,1976-11-01,572146,501120,0
TF740,1976-11-01,405328,268920,0
TF359,1976-11-01,310766,310800,0
CC782,1976-11-01,411643,404200,0
CC636,1976-11-01,285933,224400,0
DS698,1976-11-01,226856,237540,0
TF359,1976-11-01,481789,429390,0
DS241,1976-11-01,462236,404950,0
BR312,1976-11-01,189090,173880,0
DS652,1976-11-01,646648,495670,0
DS698,1976-11-01,208345,164160,0
RK153,1976-11-01,646733,483720,0
RK345,1976-11-01,343111,396480,0
TF740,1976-11-01,353557,452790,0
TF695,1976-11-01,474249,401500,0
ON397,1976-11-01,414783,367500,0
TR791,1976-11-01,250112,268940,0
ON394,1976-11-01,421054,289520,0
BR819,1976-11-01,367782,336140,0
ON369,1976-11-01,149234,113460,0
TF695,1976-11-01,369676,321320,0
AB742,1976-11-01,258449,195300,0
AB494,1976-11-01,53343,33150,0
YP676,1976-11-01,566490,428640,0
AB257,1976-11-01,202512,170000,0
TF267,1976-12-01,539336,468440,0
AB494,1976-12-01,570880,541260,0
CC782,1976-12-01,218686,237620,0
TF740,1976-12-01,421693,301750,0
TF267,1976-12-01,204313,188940,0
DS698,1976-12-01,270122,210940,0
BR710,1976-12-01,455205,474120,0
CC482,1976-12-01,608708,533360,0
RK153,1976-12-01,515581,441900,0
RK403,1976-12-01,125436,92920,0
ON369,1976-12-01,124238,81000,0
TF359,1976-12-01,316189,401360,0
YP181,1976-12-01,432623,510120,0
AB742,1976-12-01,558210,478060,0
BR710,1976-12-01,124206,79120,0
ON394,1976-12-01,434446,273000,0
RK345,1976-12-01,471170,398720,0
TF335,1976-12-01,332310,290140,0
TF740,1976-12-01,398445,437090,0
BR819,1976-12-01,266435,170520,0
YP676,1976-12-01,118672,109180,0
CC636,1976-12-01,170637,146200,0
TR758,1976-12-01,430450,439570,0
DS652,1976-12-01,476434,402400,0
TF359,1976-12-01,540000,529360,0
TF695,1976-12-01,231130,202030,0
YP570,1976-12-01,199427,222560,0
ON397,1976-12-01,488933,571200,0
ON397,1976-12-01,408206,387440,0
TR791,1976-12-01,259466,233100,0
TF695,1976-12-01,182340,193320,0
DS241,1976-12-01,581695,407550,0
DS698,1976-12-01,141872,115320,0
CC782,1976-12-01,576418,478440,0
YP570,1977-01-01,231947,174000,0
DS241,1977-01-01,487316,562800,0
RK153,1977-01-01,270117,342000,0
AB742,1977-01-01,606609,666640,0
RK345,1977-01-01,511380,414120,0
CC782,1977-01-01,324124,299700,0
DS698,1977-01-01,173108,176040,0
CC782,1977-01-01,532590,360340,0
ON397,1977-01-01,564199,535800,0
TR758,1977-01-01,394809,364720,0
YP181,1977-01-01,492859,393390,0
TF359,1977-01-01,347691,300900,0
TR791,1977-01-01,50075,41160,0
BR819,1977-01-01,462064,348650,0
TF740,1977-01-01,438119,362790,0
TF267,1977-01-01,426376,366520,0
ON394,1977-01-01,293046,256280,0
ON397,1977-01-01,366436,334650,0
TF695,1977-01-01,420305,405990,0
TF359,1977-01-01,622432,487760,0
DS698,1977-01-01,113326,117700,0
TF267,1977-01-01,361070,225960,0
BR710,1977-01-01,529936,487340,0
TF695,1977-01-01,123741,119600,0
CC482,1977-01-01,405422,301750,0
TF740,1977-01-01,197767,141050,0
YP676,1977-01-01,579912,537880,0
CC636,1977-01-01,166514,111250,0
RK403,1977-01-01,186553,171760,0
AB257,1977-01-01,93043,86400,0
DS652,1977-01-01,626684,454280,0
BR710,1977-01-01,165346,143100,0
ON369,1977-01-01,106570,100940,0
AB494,1977-01-01,588837,556700,0
TF335,1977-01-01,368623,261800,0
RK153,1977-02-01,69101,55370,0
DS698,1977-02-01,120681,105840,0
ON397,1977-02-01,53275,58300,0
TR758,1977-02-01,37827,30380,0
BR312,1977-02-01,12532,10400,0
CC636,1977-02-01,207184,186850,0
TF740,1977-02-01,125643,129470,0
YP676,1977-02-01,330301,282940,0
AB257,1977-02-01,6512,4950,0
ON394,1977-02-01,135332,140980,0
BR710,1977-02-01,491401,406350,0
TF695,1977-02-01,252351,181280,0
RK345,1977-02-01,555675,526500,0
ON369,1977-02-01,130266,122850,0
TF359,1977-02-01,121065,95880,0
TF359,1977-02-01,491796,502680,0
CC482,1977-02-01,542303,462150,0
BR819,1977-02-01,447847,341440,0
CC782,1977-02-01,363318,349770,0
TF267,1977-02-01,237622,207760,0
YP570,1977-02-01,283733,228800,0
CC782,1977-02-01,333390,290950,0
RK403,1977-02-01,188924,190080,0
TF740,1977-02-01,469064,356040,0
ON397,1977-02-01,536744,485900,0
DS698,1977-02-01,254776,225400,0
TF335,1977-02-01,450025,428040,0
BR710,1977-02-01,213704,225810,0
YP181,1977-02-01,502146,401580,0
TF267,1977-02-01,505548,338840,0
DS241,1977-02-01,531913,412660,0
AB494,1977-02-01,540027,359200,0
AB742,1977-02-01,521238,501410,0
DS652,1977-02-01,618264,602550,0
TF695,1977-02-01,330842,366450,0
DS698,1977-03-01,118979,92660,0
TF267,1977-03-01,437932,516660,0
AB742,1977-03-01,627140,530400,0
DS698,1977-03-01,339208,248900,0
BR710,1977-03-01,458800,362950,0
YP181,1977-03-01,446679,462800,0
TF359,1977-03-01,204014,142400,0
ON369,1977-03-01,130128,136890,0
ON397,1977-03-01,168603,170500,0
TR791,1977-03-01,79154,67200,0
TF695,1977-03-01,205599,135020,0
AB494,1977-03-01,634109,622600,0
CC782,1977-03-01,152698,124500,0
RK403,1977-03-01,204240,199680,0
RK345,1977-03-01,482500,506000,0
DS241,1977-03-01,418703,328060,0
CC636,1977-03-01,226167,161920,0
BR819,1977-03-01,489418,392700,0
CC482,1977-03-01,457652,499500,0
RK153,1977-03-01,511232,600780,0
BR710,1977-03-01,121331,98440,0
TF267,1977-03-01,227522,162840,0
ON397,1977-03-01,386445,334960,0
TF695,1977-03-01,401234,404920,0
YP676,1977-03-01,530213,441350,0
TF740,1977-03-01,240868,188000,0
TF359,1977-03-01,669116,507150,0
ON394,1977-03-01,172947,148120,0
CC782,1977-03-01,492477,466900,0
DS652,1977-03-01,765168,599550,0
TR758,1977-03-01,453276,466260,0
TF740,1977-03-01,466983,404560,0
YP570,1977-03-01,297887,228760,0
TF335,1977-03-01,376443,370540,0
TF267,1977-04-01,367393,242360,0
TF740,1977-04-01,81482,61200,0
RK153,1977-04-01,497062,439410,0
AB494,1977-04-01,713665,494840,0
YP570,1977-04-01,287758,282000,0
ON397,1977-04-01,372046,273540,0
CC482,1977-04-01,563545,384480,0
BR710,1977-04-01,246535,181440,0
BR710,1977-04-01,480156,350350,0
YP181,1977-04-01,501527,505020,0
TF695,1977-04-01,86558,83520,0
TF359,1977-04-01,155076,142880,0
BR819,1977-04-01,365669,393760,0
ON394,1977-04-01,387446,292410,0
CC782,1977-04-01,378366,320400,0
YP676,1977-04-01,577138,357000,0
DS652,1977-04-01,556058,583680,0
DS698,1977-04-01,77031,61560,0
CC782,1977-04-01,4120,3210,0
TF359,1977-04-01,560921,344250,0
TF335,1977-04-01,262421,249290,0
ON397,1977-04-01,89439,86700,0
TR758,1977-04-01,545682,443080,0
CC636,1977-04-01,232941,198990,0
ON369,1977-04-01,93132,90160,0
TF267,1977-04-01,81934,80730,0
DS241,1977-04-01,458229,427280,0
RK403,1977-04-01,246948,239200,0
TF695,1977-04-01,345656,370600,0
AB742,1977-04-01,754071,498960,0
TF740,1977-04-01,381825,390920,0
TR791,1977-04-01,267620,235320,0
RK345,1977-04-01,459613,380190,0
DS698,1977-04-01,219067,203820,0
TF267,1977-05-01,206876,186200,0
ON397,1977-05-01,176692,140000,0
TF335,1977-05-01,526804,346860,0
DS652,1977-05-01,567913,642850,0
CC782,1977-05-01,392037,266640,0
ON369,1977-05-01,177080,122200,0
CC782,1977-05-01,160611,110000,0
BR710,1977-05-01,166544,149400,0
TF359,1977-05-01,132090,138320,0
TR758,1977-05-01,513337,524160,0
ON394,1977-05-01,284643,215340,0
AB494,1977-05-01,671758,598950,0
YP570,1977-05-01,53460,59500,0
RK403,1977-05-01,408677,285360,0
TF695,1977-05-01,436502,339150,0
CC482,1977-05-01,534347,457900,0
ON397,1977-05-01,340952,284000,0
TF359,1977-05-01,471061,536280,0
TF695,1977-05-01,158474,131970,0
YP181,1977-05-01,649124,445200,0
TR791,1977-05-01,293388,195980,0
DS241,1977-05-01,491693,543950,0
RK153,1977-05-01,594986,488400,0
TF740,1977-05-01,318467,272340,0
DS698,1977-05-01,280602,343520,0
BR710,1977-05-01,458234,340340,0
TF267,1977-05-01,359592,376200,0
CC636,1977-05-01,329163,292320,0
YP676,1977-05-01,370411,415360,0
AB742,1977-05-01,882217,667680,0
BR819,1977-05-01,313106,329940,0
TF740,1977-05-01,241208,194400,0
RK345,1977-05-01,447308,394320,0
DS698,1977-05-01,165229,162750,0
TF359,1977-06-01,66977,67450,0
TF740,1977-06-01,385793,285120,0
TF335,1977-06-01,407610,346860,0
AB494,1977-06-01,737573,490680,0
ON369,1977-06-01,159045,118110,0
DS698,1977-06-01,279119,241380,0
TF740,1977-06-01,170947,130380,0
BR710,1977-06-01,117252,80510,0
BR710,1977-06-01,557308,374100,0
TF695,1977-06-01,358220,386100,0
YP676,1977-06-01,82443,85840,0
TR791,1977-06-01,299345,233000,0
DS652,1977-06-01,527007,568140,0
ON397,1977-06-01,168933,115200,0
DS241,1977-06-01,515409,532000,0
TF267,1977-06-01,340358,313920,0
CC782,1977-06-01,322806,341550,0
CC782,1977-06-01,19174,16200,0
ON397,1977-06-01,387993,249000,0
TR758,1977-06-01,658603,489250,0
AB742,1977-06-01,887807,749360,0
DS698,1977-06-01,97991,77080,0
CC482,1977-06-01,507843,435240,0
RK153,1977-06-01,513942,311600,0
CC636,1977-06-01,543113,450240,0
BR819,1977-06-01,357410,343400,0
YP181,1977-06-01,625010,485680,0
TF695,1977-06-01,133799,129710,0
TF267,1977-06-01,55004,64900,0
ON394,1977-06-01,451213,422940,0
TF359,1977-06-01,553842,465600,0
RK345,1977-06-01,443141,366760,0
RK403,1977-06-01,480929,315090,0
CC782,1977-07-01,172332,158120,0
TF740,1977-07-01,136096,117160,0
TF695,1977-07-01,389111,268920,0
AB494,1977-07-01,588128,684000,0
YP181,1977-07-01,499469,498180,0
ON397,1977-07-01,356648,328100,0
BR710,1977-07-01,558286,612150,0
TF335,1977-07-01,592571,462690,0
CC782,1977-07-01,443683,338200,0
CC482,1977-07-01,696825,567840,0
TF695,1977-07-01,80903,74820,0
ON369,1977-07-01,120127,91670,0
TR758,1977-07-01,575212,507600,0
TR791,1977-07-01,291679,283220,0
AB742,1977-07-01,643836,747840,0
BR312,1977-07-01,119433,108000,0
RK345,1977-07-01,532159,465430,0
BR819,1977-07-01,407186,300140,0
TF267,1977-07-01,14376,10790,0
DS652,1977-07-01,676974,586560,0
RK403,1977-07-01,396109,379760,0
BR710,1977-07-01,38228,36720,0
DS241,1977-07-01,623006,457900,0
TF359,1977-07-01,178331,140220,0
TF359,1977-07-01,582238,479180,0
YP676,1977-07-01,25966,19920,0
CC636,1977-07-01,485914,544920,0
DS698,1977-07-01,20434,20710,0
RK153,1977-07-01,515764,458780,0
ON394,1977-07-01,591524,451500,0
TF740,1977-07-01,438327,418900,0
ON397,1977-07-01,83748,89440,0
TF267,1977-07-01,392963,323360,0
DS698,1977-07-01,362153,319200,0
RK403,1977-08-01,420127,307280,0
TR791,1977-08-01,209716,181460,0
CC636,1977-08-01,380991,351000,0
YP570,1977-08-01,10169,7700,0
TF267,1977-08-01,331071,393300,0
TF740,1977-08-01,295928,235200,0
ON397,1977-08-01,416559,419150,0
BR710,1977-08-01,278216,180630,0
DS698,1977-08-01,267288,208440,0
CC782,1977-08-01,368565,310580,0
TF740,1977-08-01,16826,13200,0
TF695,1977-08-01,29079,21120,0
TF359,1977-08-01,471588,431520,0
RK345,1977-08-01,524130,483960,0
BR710,1977-08-01,536485,412800,0
BR819,1977-08-01,395665,309260,0
YP181,1977-08-01,430216,364080,0
DS652,1977-08-01,550177,569920,0
DS241,1977-08-01,585793,361620,0
TR758,1977-08-01,612451,555000,0
AB257,1977-08-01,11072,7600,0
CC782,1977-08-01,12911,10660,0
RK153,1977-08-01,440785,433820,0
TF695,1977-08-01,335996,319200,0
CC482,1977-08-01,433175,502680,0
ON394,1977-08-01,391160,489060,0
TF267,1977-08-01,131304,92700,0
AB742,1977-08-01,750584,617890,0
ON397,1977-08-01,265133,181450,0
BR312,1977-08-01,107025,110670,0
ON369,1977-08-01,141436,147060,0
DS698,1977-08-01,310286,320320,0
AB494,1977-08-01,750053,700800,0
TF335,1977-08-01,615080,483840,0
BR312,1977-09-01,96085,76590,0
RK403,1977-09-01,514979,454650,0
TF695,1977-09-01,232842,203000,0
CC782,1977-09-01,84120,62790,0
TR758,1977-09-01,562614,516880,0
RK153,1977-09-01,690,0,0
RK345,1977-09-01,571704,415800,0
ON394,1977-09-01,373361,430800,0
CC782,1977-09-01,390013,387270,0
DS652,1977-09-01,360083,264600,0
CC482,1977-09-01,593399,466290,0
BR710,1977-09-01,325451,277240,0
BR710,1977-09-01,495973,439660,0
ON397,1977-09-01,262399,162400,0
YP181,1977-09-01,593122,460800,0
DS698,1977-09-01,248863,228850,0
AB494,1977-09-01,264916,237510,0
TF335,1977-09-01,590440,498620,0
TF359,1977-09-01,99211,81000,0
AB742,1977-09-01,680697,716900,0
